shipment_id,ship_date,order_id,carrier_id,carrier_name,service_level,origin_region,destination_zone,package_weight_lb,package_length_in,package_width_in,package_height_in,billed_weight_lb,base_cost,fuel_surcharge,residential_fee,delivery_area_fee,oversized_fee,address_correction_fee,ltl_handling_fee,total_shipping_cost,delivered_days
SHP103080,2024-02-21,ORD802202,CR001,UPS,Ground,South,4,10.81,7,21,9,11.0,77.77,10.06,0.0,0.0,0.0,0.0,0.0,87.83,5
SHP103081,2024-09-25,ORD801027,CR003,USPS,Ground Advantage,West,7,9.18,17,24,17,50.0,633.5,104.92,0.0,0.0,0.0,0.0,0.0,738.42,3
SHP103082,2025-08-14,ORD800195,CR003,USPS,Ground Advantage,West,3,3.11,19,19,23,60.0,653.4,75.53,4.95,0.0,0.0,0.0,0.0,733.88,4
SHP103083,2024-05-14,ORD802567,CR002,FedEx,Express Saver,West,5,10.65,15,4,5,11.0,116.82,12.7,0.0,0.0,0.0,0.0,0.0,129.52,3
SHP103084,2024-04-02,ORD803043,CR001,UPS,Ground,Northeast,6,4.55,4,25,8,6.0,43.68,7.84,4.95,0.0,0.0,12.0,0.0,68.47,2
SHP103085,2025-10-28,ORD800191,CR002,FedEx,Ground,Midwest,7,8.97,7,6,16,9.0,72.72,10.6,4.95,0.0,0.0,0.0,0.0,88.27,3
SHP103086,2025-08-05,ORD801719,CR002,FedEx,Express Saver,West,6,1.23,25,7,10,13.0,148.33,23.79,4.95,0.0,0.0,0.0,0.0,177.07,3
SHP103087,2025-04-14,ORD801859,CR002,FedEx,Ground,South,5,7.69,24,14,21,51.0,794.07,108.16,4.95,0.0,0.0,0.0,0.0,907.18,4
SHP103088,2024-06-20,ORD801358,CR003,USPS,Priority Mail,Midwest,7,0.98,5,14,14,7.5,65.1,9.13,4.95,0.0,0.0,0.0,0.0,79.18,2
SHP103089,2025-06-19,ORD801089,CR001,UPS,Next Day Air,Northeast,3,0.77,8,7,22,9.0,100.17,11.16,4.95,0.0,0.0,0.0,0.0,116.28,2
SHP103090,2024-04-23,ORD803497,CR002,FedEx,2Day,South,4,0.44,9,4,13,3.5,32.16,3.54,4.95,0.0,0.0,0.0,0.0,40.65,5
SHP103091,2024-01-30,ORD802366,CR003,USPS,Priority Mail,West,7,4.81,19,19,13,34.0,400.86,61.01,0.0,0.0,0.0,0.0,0.0,461.87,1
SHP103092,2024-12-27,ORD800502,CR002,FedEx,2Day,Northeast,5,22.91,15,22,6,23.0,349.14,41.68,0.0,0.0,0.0,12.0,0.0,402.82,3
SHP103093,2025-06-05,ORD801156,CR004,XPO LTL,Standard LTL,South,4,153.42,49,23,36,292.0,207.9,22.0,0.0,0.0,0.0,0.0,0.0,229.91,4
SHP103094,2025-01-04,ORD801686,CR002,FedEx,Express Saver,Northeast,7,7.05,14,14,13,18.5,225.89,39.28,4.95,0.0,0.0,0.0,0.0,270.12,4
SHP103095,2025-05-14,ORD802820,CR002,FedEx,Express Saver,West,8,3.29,25,20,8,29.0,452.4,65.84,4.95,0.0,18.5,0.0,0.0,541.69,2
SHP103096,2025-11-01,ORD801194,CR003,USPS,Ground Advantage,Midwest,5,17.45,12,5,21,17.5,104.12,16.63,4.95,0.0,0.0,0.0,0.0,125.7,4
SHP103097,2024-03-16,ORD803205,CR001,UPS,2nd Day Air,West,5,5.78,20,23,24,79.5,1744.23,242.24,0.0,0.0,18.5,0.0,0.0,2004.97,5
SHP103098,2024-06-28,ORD800795,CR002,FedEx,Ground,Midwest,5,14.39,25,4,4,14.5,113.97,18.16,4.95,0.0,0.0,0.0,0.0,137.08,7
SHP103099,2024-06-04,ORD803079,CR001,UPS,Ground,Northeast,5,9.22,13,23,8,17.5,133.7,16.6,0.0,0.0,0.0,0.0,0.0,150.3,5
SHP103100,2025-03-27,ORD800983,CR002,FedEx,Express Saver,Midwest,4,5.97,18,17,10,22.5,279.45,45.32,4.95,0.0,0.0,0.0,0.0,329.72,4
SHP103101,2025-08-25,ORD800757,CR002,FedEx,Ground,Midwest,3,5.78,8,20,5,6.0,34.32,3.76,4.95,0.0,0.0,0.0,0.0,43.03,3
SHP103102,2024-10-22,ORD800401,CR002,FedEx,Ground,South,6,11.48,4,14,11,11.5,97.17,13.14,4.95,0.0,0.0,0.0,0.0,115.27,3
SHP103103,2024-10-13,ORD800791,CR003,USPS,Ground Advantage,Northeast,8,9.2,16,18,16,33.5,292.79,32.79,0.0,6.75,0.0,0.0,0.0,332.33,4
SHP103104,2024-02-26,ORD804095,CR001,UPS,Ground,South,7,2.35,17,8,18,18.0,158.22,22.13,0.0,0.0,0.0,0.0,0.0,180.35,5
SHP103105,2025-07-06,ORD802341,CR002,FedEx,2Day,West,4,22.45,14,8,15,22.5,320.85,33.32,0.0,0.0,0.0,0.0,0.0,354.17,4
SHP103106,2024-11-08,ORD800255,CR004,XPO LTL,Standard LTL,South,5,306.88,20,19,32,307.0,253.27,33.47,0.0,0.0,0.0,0.0,0.0,286.74,4
SHP103107,2025-05-10,ORD800319,CR002,FedEx,Express Saver,West,5,7.2,12,22,21,40.0,528.8,74.99,0.0,0.0,0.0,0.0,0.0,603.79,5
SHP103108,2025-03-08,ORD802288,CR001,UPS,Ground,South,3,2.44,20,17,24,59.0,825.41,102.0,4.95,0.0,0.0,0.0,0.0,932.36,5
SHP103109,2025-12-19,ORD802334,CR004,XPO LTL,Standard LTL,Midwest,7,290.93,28,39,21,291.0,259.57,29.83,0.0,0.0,0.0,0.0,0.0,289.4,7
SHP103110,2024-04-30,ORD800027,CR003,USPS,Ground Advantage,West,6,17.23,22,22,20,70.0,855.4,93.11,4.95,0.0,0.0,0.0,0.0,953.46,4
SHP103111,2024-11-10,ORD801912,CR001,UPS,Next Day Air,Midwest,4,30.58,5,22,22,31.0,554.59,97.77,4.95,0.0,0.0,0.0,0.0,657.31,7
SHP103112,2025-02-22,ORD801861,CR001,UPS,Next Day Air,Northeast,6,8.15,8,8,24,11.5,188.94,22.92,0.0,0.0,18.5,0.0,0.0,230.36,4
SHP103113,2025-08-19,ORD803311,CR001,UPS,2nd Day Air,South,2,4.4,9,10,6,4.5,30.15,5.03,0.0,0.0,0.0,0.0,0.0,35.18,7
SHP103114,2024-03-31,ORD800730,CR001,UPS,Ground,Midwest,5,22.94,6,15,6,23.0,218.96,30.66,4.95,0.0,0.0,0.0,0.0,254.57,4
SHP103115,2024-05-19,ORD802130,CR003,USPS,Ground Advantage,Northeast,8,16.15,9,11,24,17.5,127.58,13.4,4.95,0.0,0.0,0.0,0.0,145.92,1
SHP103116,2024-01-14,ORD801478,CR004,XPO LTL,Standard LTL,Northeast,6,208.03,44,46,43,626.5,598.31,83.82,0.0,0.0,0.0,0.0,24.0,706.13,4
SHP103117,2024-08-05,ORD802485,CR003,USPS,Ground Advantage,Northeast,5,31.31,9,25,22,36.0,266.76,32.44,4.95,0.0,0.0,0.0,0.0,304.15,6
SHP103118,2025-11-21,ORD800406,CR001,UPS,Ground,South,8,14.98,7,14,19,15.0,140.4,19.27,4.95,6.75,0.0,0.0,0.0,171.37,3
SHP103119,2024-04-23,ORD800938,CR003,USPS,Priority Mail,Northeast,6,6.29,16,25,21,60.5,1050.88,146.16,0.0,0.0,18.5,0.0,0.0,1215.54,5
SHP103120,2025-01-07,ORD803374,CR002,FedEx,Express Saver,West,5,2.96,24,5,5,4.5,39.6,4.28,0.0,0.0,18.5,0.0,0.0,62.38,5
SHP103121,2024-09-22,ORD800625,CR002,FedEx,Ground,Midwest,6,2.81,22,13,14,29.0,301.02,38.52,4.95,0.0,0.0,0.0,0.0,344.49,7
SHP103122,2024-09-12,ORD803522,CR001,UPS,Ground,Midwest,5,3.28,10,6,18,8.0,53.68,8.33,0.0,0.0,0.0,0.0,0.0,62.01,5
SHP103123,2025-09-11,ORD803464,CR002,FedEx,Ground,Midwest,6,8.6,20,14,6,12.5,105.62,16.65,0.0,6.75,0.0,0.0,0.0,129.02,3
SHP103124,2025-04-28,ORD801818,CR003,USPS,Ground Advantage,Northeast,7,5.7,4,6,8,6.0,36.66,6.18,4.95,6.75,0.0,0.0,0.0,54.54,4
SHP103125,2025-02-08,ORD800757,CR001,UPS,Ground,South,4,9.45,12,18,8,12.5,88.38,12.28,4.95,0.0,0.0,0.0,0.0,105.61,5
SHP103126,2024-04-23,ORD800856,CR001,UPS,Ground,West,6,11.54,4,4,18,12.0,98.64,11.68,0.0,0.0,0.0,0.0,0.0,110.32,3
SHP103127,2024-04-08,ORD803810,CR004,XPO LTL,Standard LTL,Midwest,4,149.92,31,36,37,297.5,211.82,34.89,0.0,0.0,0.0,0.0,0.0,246.71,2
SHP103128,2024-04-13,ORD801410,CR003,USPS,Ground Advantage,South,6,5.2,12,14,6,7.5,42.52,7.41,4.95,0.0,0.0,0.0,0.0,54.88,2
SHP103129,2025-04-15,ORD802600,CR004,XPO LTL,Standard LTL,South,8,543.51,24,45,43,544.0,584.8,99.92,0.0,0.0,0.0,0.0,0.0,684.72,7
SHP103130,2025-10-24,ORD800646,CR003,USPS,Priority Mail,South,5,6.57,4,18,10,7.0,51.94,5.58,0.0,0.0,0.0,0.0,0.0,57.52,5
SHP103131,2025-05-09,ORD801098,CR001,UPS,Ground,South,6,3.21,19,17,17,40.0,403.6,51.02,4.95,6.75,0.0,0.0,0.0,466.32,5
SHP103132,2025-05-19,ORD800093,CR002,FedEx,Ground,South,8,14.93,19,13,14,25.0,289.0,37.83,4.95,6.75,0.0,0.0,0.0,338.53,4
SHP103133,2024-02-22,ORD803856,CR003,USPS,Ground Advantage,West,3,6.18,9,11,25,18.0,91.08,16.13,0.0,0.0,0.0,0.0,0.0,107.21,3
SHP103134,2024-06-03,ORD801456,CR001,UPS,Ground,South,5,16.15,21,11,21,35.0,333.2,57.8,4.95,0.0,0.0,0.0,0.0,395.95,5
SHP103135,2024-02-18,ORD801088,CR001,UPS,Ground,Northeast,4,3.03,15,18,14,27.5,245.85,33.36,0.0,0.0,0.0,0.0,0.0,279.21,3
SHP103136,2024-07-09,ORD801536,CR002,FedEx,Ground,West,8,4.83,14,13,17,22.5,260.1,42.55,0.0,0.0,0.0,0.0,0.0,302.65,6
SHP103137,2025-06-05,ORD802527,CR002,FedEx,Ground,South,4,8.06,12,12,23,24.0,220.8,31.86,4.95,0.0,0.0,0.0,0.0,257.61,1
SHP103138,2025-04-13,ORD801330,CR003,USPS,Ground Advantage,Midwest,7,3.65,10,23,9,15.0,102.6,14.5,0.0,6.75,0.0,0.0,0.0,123.85,6
SHP103139,2025-11-12,ORD802783,CR004,XPO LTL,Standard LTL,Midwest,6,132.91,45,51,46,759.5,725.32,98.19,0.0,0.0,0.0,0.0,0.0,823.51,2
SHP103140,2024-08-02,ORD803829,CR003,USPS,Priority Mail,Northeast,6,14.52,7,22,25,28.0,312.48,35.9,4.95,0.0,0.0,0.0,0.0,353.33,2
SHP103141,2025-07-10,ORD802739,CR003,USPS,Ground Advantage,Northeast,7,3.9,5,5,6,4.0,23.28,3.56,4.95,0.0,0.0,0.0,0.0,31.79,6
SHP103142,2024-04-29,ORD803968,CR004,XPO LTL,Expedited LTL,Northeast,7,227.79,39,20,22,228.0,254.45,28.2,0.0,0.0,0.0,0.0,0.0,282.65,5
SHP103143,2025-03-04,ORD802156,CR001,UPS,2nd Day Air,South,3,2.83,21,11,11,18.5,174.45,24.86,4.95,0.0,0.0,0.0,0.0,204.26,4
SHP103144,2024-10-04,ORD802578,CR002,FedEx,Ground,Northeast,5,8.03,11,8,12,8.5,58.65,9.92,0.0,0.0,0.0,0.0,0.0,68.57,4
SHP103145,2024-05-21,ORD802885,CR002,FedEx,Ground,Northeast,4,9.06,4,17,13,9.5,59.94,9.59,4.95,0.0,0.0,0.0,0.0,74.48,5
SHP103146,2024-12-19,ORD802099,CR002,FedEx,Ground,Midwest,4,10.92,14,23,4,11.0,80.08,11.9,0.0,0.0,0.0,0.0,0.0,91.98,2
SHP103147,2024-05-01,ORD802470,CR002,FedEx,Ground,Midwest,8,3.89,11,11,24,21.0,242.76,41.67,0.0,0.0,0.0,0.0,0.0,284.43,2
SHP103148,2024-06-05,ORD800851,CR003,USPS,Ground Advantage,Midwest,2,6.03,17,20,20,49.0,297.43,48.05,4.95,0.0,0.0,0.0,0.0,350.43,3
SHP103149,2024-04-16,ORD801814,CR002,FedEx,Ground,West,6,11.83,23,17,18,51.0,824.16,113.88,4.95,0.0,0.0,0.0,0.0,942.99,2
SHP103150,2025-05-01,ORD802600,CR001,UPS,Next Day Air,West,5,7.66,16,10,22,25.5,485.27,59.53,4.95,0.0,0.0,0.0,0.0,549.74,4
SHP103151,2024-12-20,ORD802182,CR001,UPS,Next Day Air,West,3,9.56,25,11,11,22.0,368.28,60.03,4.95,0.0,0.0,0.0,0.0,433.26,3
SHP103152,2024-08-09,ORD803880,CR002,FedEx,Ground,Northeast,3,4.83,7,6,12,5.0,28.6,5.0,4.95,0.0,0.0,0.0,0.0,38.55,5
SHP103153,2024-04-18,ORD802066,CR001,UPS,2nd Day Air,Midwest,4,3.76,6,5,15,4.0,33.4,3.95,0.0,0.0,0.0,0.0,0.0,37.35,3
SHP103154,2024-03-02,ORD801611,CR001,UPS,Ground,Northeast,5,13.23,12,10,25,22.0,209.44,30.69,4.95,0.0,0.0,0.0,0.0,245.08,2
SHP103155,2025-10-16,ORD801311,CR002,FedEx,2Day,West,4,28.26,18,6,5,28.5,406.41,68.66,0.0,0.0,0.0,0.0,0.0,475.07,2
SHP103156,2024-10-19,ORD803167,CR004,XPO LTL,Standard LTL,West,8,80.0,35,27,18,122.5,110.25,13.78,0.0,0.0,0.0,0.0,0.0,124.03,2
SHP103157,2025-08-21,ORD804062,CR001,UPS,Next Day Air,Midwest,3,9.37,6,11,13,9.5,105.74,12.2,0.0,0.0,0.0,0.0,0.0,117.94,4
SHP103158,2024-06-12,ORD801018,CR003,USPS,Priority Mail,South,6,1.67,23,8,8,11.0,99.99,16.14,4.95,0.0,0.0,0.0,0.0,121.08,6
SHP103159,2024-06-19,ORD802327,CR001,UPS,Ground,Midwest,4,2.65,10,4,12,3.5,20.16,3.42,4.95,0.0,0.0,0.0,0.0,28.53,3
SHP103160,2024-10-13,ORD802225,CR004,XPO LTL,Expedited LTL,South,3,256.67,38,42,31,356.0,313.64,52.85,0.0,0.0,0.0,0.0,24.0,390.48,7
SHP103161,2025-03-07,ORD804021,CR001,UPS,2nd Day Air,West,8,7.78,6,16,9,8.0,97.68,13.03,4.95,6.75,0.0,0.0,0.0,122.41,3
SHP103162,2024-01-30,ORD803601,CR003,USPS,Ground Advantage,West,6,11.53,10,11,19,15.5,99.2,15.66,4.95,0.0,0.0,0.0,0.0,119.81,4
SHP103163,2024-10-24,ORD803226,CR004,XPO LTL,Standard LTL,West,5,215.9,22,27,23,216.0,166.75,24.03,0.0,0.0,0.0,0.0,0.0,190.78,6
SHP103164,2025-06-20,ORD803810,CR004,XPO LTL,Standard LTL,Midwest,3,103.28,33,50,27,321.0,226.3,25.07,0.0,0.0,0.0,0.0,24.0,275.37,4
SHP103165,2024-10-16,ORD802660,CR003,USPS,Ground Advantage,South,4,7.16,8,22,23,29.5,205.32,26.12,4.95,0.0,0.0,0.0,0.0,236.39,3
SHP103166,2024-05-25,ORD803148,CR001,UPS,Ground,Northeast,6,14.96,12,19,11,18.5,152.07,18.95,0.0,6.75,0.0,0.0,0.0,177.77,5
SHP103167,2025-04-25,ORD803737,CR001,UPS,Ground,Midwest,3,14.65,16,25,22,63.5,888.37,151.37,4.95,0.0,18.5,0.0,0.0,1063.19,1
SHP103168,2025-04-28,ORD801311,CR003,USPS,Ground Advantage,Midwest,4,1.98,19,11,18,27.5,191.4,30.25,4.95,0.0,0.0,0.0,0.0,226.6,7
SHP103169,2024-08-30,ORD801183,CR004,XPO LTL,Standard LTL,West,3,207.18,35,37,50,466.0,328.53,58.4,0.0,0.0,0.0,0.0,0.0,386.93,6
SHP103170,2024-11-24,ORD804087,CR004,XPO LTL,Standard LTL,Northeast,3,342.99,43,19,24,343.0,241.81,40.85,0.0,0.0,0.0,0.0,24.0,306.66,5
SHP103171,2025-05-23,ORD801442,CR001,UPS,Ground,South,3,39.23,12,18,8,39.5,330.61,49.11,0.0,0.0,0.0,0.0,0.0,379.72,2
SHP103172,2025-10-21,ORD802245,CR003,USPS,Ground Advantage,Midwest,7,12.99,25,8,11,16.0,109.44,13.77,4.95,6.75,0.0,0.0,0.0,134.91,4
SHP103173,2025-08-13,ORD801352,CR002,FedEx,Ground,Midwest,7,9.27,8,6,19,9.5,76.76,10.09,4.95,6.75,0.0,0.0,0.0,98.55,4
SHP103174,2024-03-25,ORD802652,CR001,UPS,Ground,Midwest,4,1.24,15,16,23,40.0,357.6,63.16,4.95,0.0,0.0,0.0,0.0,425.71,2
SHP103175,2024-09-23,ORD801143,CR001,UPS,Ground,West,5,0.59,17,19,11,26.0,247.52,27.81,4.95,0.0,0.0,0.0,0.0,280.28,4
SHP103176,2024-05-28,ORD802352,CR001,UPS,Ground,South,5,4.31,11,4,5,4.5,28.48,2.9,0.0,0.0,0.0,0.0,0.0,31.38,5
SHP103177,2024-12-20,ORD800319,CR004,XPO LTL,Standard LTL,West,5,299.15,28,51,32,329.0,271.43,36.92,0.0,0.0,0.0,0.0,0.0,308.34,3
SHP103178,2025-01-05,ORD801800,CR003,USPS,Ground Advantage,Northeast,6,3.44,11,12,21,20.0,157.0,15.83,4.95,6.75,0.0,0.0,0.0,184.53,5
SHP103179,2024-10-08,ORD802498,CR004,XPO LTL,Standard LTL,Midwest,2,402.43,50,44,46,728.5,520.88,62.78,0.0,0.0,0.0,0.0,0.0,583.66,5
SHP103180,2024-05-23,ORD801125,CR004,XPO LTL,Standard LTL,South,4,395.2,36,41,37,395.5,302.56,51.35,0.0,0.0,0.0,0.0,0.0,353.9,5
SHP103181,2024-10-07,ORD800916,CR003,USPS,Ground Advantage,West,2,13.02,5,22,12,13.5,62.24,10.21,4.95,0.0,0.0,0.0,0.0,77.4,3
SHP103182,2025-05-10,ORD803951,CR003,USPS,Priority Mail,West,4,9.01,17,21,23,59.5,957.95,167.81,0.0,0.0,0.0,0.0,0.0,1125.76,5
SHP103183,2024-09-08,ORD802206,CR003,USPS,Priority Mail,Northeast,6,8.48,14,21,18,38.5,429.66,73.6,0.0,0.0,0.0,0.0,0.0,503.26,4
SHP103184,2024-02-01,ORD801111,CR001,UPS,Ground,Midwest,7,10.56,25,15,15,40.5,431.73,77.35,0.0,0.0,0.0,0.0,0.0,509.08,2
SHP103185,2024-11-07,ORD800373,CR002,FedEx,Ground,South,8,3.92,12,17,11,16.5,158.9,26.19,0.0,6.75,0.0,0.0,0.0,191.83,1
SHP103186,2025-02-26,ORD801840,CR003,USPS,Ground Advantage,Northeast,7,5.11,24,13,13,29.5,244.85,25.04,4.95,0.0,0.0,0.0,0.0,274.84,4
SHP103187,2024-07-17,ORD801029,CR002,FedEx,Ground,West,3,10.99,11,21,13,22.0,189.42,30.57,4.95,0.0,0.0,0.0,0.0,224.94,4
SHP103188,2025-01-27,ORD800872,CR001,UPS,Ground,West,2,12.29,10,8,15,12.5,74.12,11.75,4.95,0.0,0.0,0.0,0.0,90.82,7
SHP103189,2025-10-11,ORD803075,CR001,UPS,Ground,West,5,9.96,10,11,11,10.0,76.4,8.33,4.95,0.0,0.0,0.0,0.0,89.68,5
SHP103190,2024-01-07,ORD803219,CR002,FedEx,Ground,Northeast,3,11.98,6,19,17,14.0,93.66,13.49,0.0,0.0,0.0,0.0,0.0,107.15,3
SHP103191,2024-03-31,ORD804152,CR001,UPS,2nd Day Air,South,4,1.11,4,22,17,11.0,112.75,19.25,4.95,0.0,0.0,0.0,0.0,136.95,4
SHP103192,2024-12-10,ORD800246,CR002,FedEx,Ground,Northeast,3,10.01,18,17,22,48.5,417.58,66.93,4.95,0.0,0.0,12.0,0.0,501.47,3
SHP103193,2024-10-27,ORD800163,CR001,UPS,Ground,West,7,23.27,24,24,11,46.0,490.36,87.0,0.0,0.0,0.0,0.0,0.0,577.36,2
SHP103194,2024-03-16,ORD800465,CR004,XPO LTL,Expedited LTL,South,6,443.03,40,18,38,443.5,490.51,66.39,0.0,0.0,0.0,0.0,0.0,556.91,7
SHP103195,2025-05-18,ORD801189,CR002,FedEx,2Day,South,5,7.52,18,18,6,14.0,170.66,29.83,0.0,0.0,0.0,0.0,0.0,200.49,3
SHP103196,2024-09-09,ORD801131,CR001,UPS,2nd Day Air,West,7,3.22,15,10,20,22.0,340.12,60.13,4.95,6.75,0.0,0.0,0.0,411.95,2
SHP103197,2025-04-18,ORD803834,CR003,USPS,Priority Mail,South,5,2.64,6,19,10,8.5,63.07,11.29,4.95,0.0,0.0,0.0,0.0,79.31,3
SHP103198,2024-04-01,ORD801331,CR002,FedEx,Ground,West,4,12.22,5,8,7,12.5,91.0,11.45,0.0,0.0,0.0,0.0,0.0,102.45,4
SHP103199,2025-06-19,ORD800318,CR003,USPS,Ground Advantage,Northeast,6,3.54,23,13,5,11.0,70.4,12.27,4.95,6.75,18.5,0.0,0.0,112.87,3
SHP103200,2024-11-25,ORD801279,CR003,USPS,Ground Advantage,Northeast,5,3.77,5,8,9,4.0,19.72,3.37,0.0,0.0,0.0,0.0,0.0,23.09,1
SHP103201,2024-06-07,ORD803643,CR003,USPS,Ground Advantage,Midwest,5,5.38,25,21,22,83.5,983.63,118.83,4.95,0.0,0.0,0.0,0.0,1107.41,3
SHP103202,2025-08-29,ORD800368,CR003,USPS,Ground Advantage,West,6,8.24,10,20,8,12.0,76.8,12.01,0.0,0.0,0.0,0.0,0.0,88.81,4
SHP103203,2024-06-28,ORD801007,CR001,UPS,Ground,Northeast,7,7.47,10,7,25,13.0,114.27,15.41,4.95,6.75,0.0,0.0,0.0,141.38,6
SHP103204,2024-11-09,ORD803380,CR003,USPS,Ground Advantage,Northeast,5,17.51,5,17,20,18.0,107.1,15.69,0.0,0.0,0.0,0.0,0.0,122.79,4
SHP103205,2024-12-12,ORD800517,CR003,USPS,Ground Advantage,South,6,3.24,19,6,9,7.5,42.52,4.42,4.95,0.0,0.0,0.0,0.0,51.9,1
SHP103206,2025-05-04,ORD801772,CR002,FedEx,Ground,South,4,9.21,15,22,9,21.5,197.8,33.75,4.95,0.0,0.0,0.0,0.0,236.5,3
SHP103207,2025-05-28,ORD802000,CR002,FedEx,Ground,South,6,7.79,20,4,9,8.0,59.92,10.48,0.0,6.75,0.0,0.0,0.0,77.15,5
SHP103208,2025-04-24,ORD803640,CR001,UPS,Ground,South,7,6.31,11,22,18,31.5,335.79,53.0,0.0,6.75,0.0,0.0,0.0,395.54,5
SHP103209,2025-04-20,ORD801406,CR003,USPS,Priority Mail,Northeast,5,2.69,4,20,18,10.5,88.72,12.36,0.0,0.0,0.0,0.0,0.0,101.08,4
SHP103210,2025-07-17,ORD800658,CR004,XPO LTL,Standard LTL,West,6,241.67,49,22,44,341.5,302.23,35.29,0.0,0.0,0.0,0.0,0.0,337.51,3
SHP103211,2024-12-02,ORD801339,CR003,USPS,Priority Mail,South,7,22.86,12,11,21,23.0,271.17,27.67,0.0,0.0,0.0,0.0,0.0,298.84,6
SHP103212,2025-05-02,ORD803644,CR002,FedEx,Ground,Midwest,5,9.03,5,4,9,9.5,65.55,10.04,0.0,0.0,0.0,0.0,0.0,75.59,4
SHP103213,2025-04-02,ORD801475,CR001,UPS,Ground,Northeast,4,2.62,15,4,17,7.5,46.05,5.39,4.95,0.0,0.0,0.0,0.0,56.39,4
SHP103214,2024-02-04,ORD802104,CR002,FedEx,Ground,Midwest,7,4.46,5,19,8,5.5,44.44,7.55,4.95,0.0,0.0,0.0,0.0,56.94,3
SHP103215,2025-06-19,ORD801075,CR003,USPS,Priority Mail,South,3,3.4,25,8,12,17.5,125.83,14.24,0.0,0.0,0.0,0.0,0.0,140.06,4
SHP103216,2024-07-26,ORD800771,CR002,FedEx,Ground,Northeast,3,8.53,21,4,21,13.0,86.97,8.93,4.95,0.0,0.0,0.0,0.0,100.85,5
SHP103217,2024-05-28,ORD802379,CR002,FedEx,Ground,Northeast,4,9.01,7,6,15,9.5,59.94,7.36,0.0,0.0,0.0,0.0,0.0,67.3,3
SHP103218,2024-07-13,ORD802399,CR002,FedEx,Ground,West,5,7.87,24,7,11,13.5,106.11,13.12,4.95,0.0,0.0,12.0,0.0,136.18,3
SHP103219,2024-12-16,ORD801928,CR003,USPS,Priority Mail,South,3,2.66,16,10,11,13.0,93.47,14.41,0.0,0.0,0.0,0.0,0.0,107.88,4
SHP103220,2025-03-26,ORD803518,CR002,FedEx,Ground,Midwest,7,29.88,14,8,14,30.0,329.1,47.33,0.0,0.0,0.0,0.0,0.0,376.43,4
SHP103221,2024-02-21,ORD803264,CR001,UPS,2nd Day Air,Midwest,6,17.54,16,20,17,39.5,577.88,83.82,0.0,0.0,0.0,0.0,0.0,661.7,5
SHP103222,2025-04-30,ORD800440,CR001,UPS,Ground,South,8,18.7,19,14,14,27.0,303.21,54.19,4.95,0.0,0.0,0.0,0.0,362.35,2
SHP103223,2025-01-11,ORD802419,CR004,XPO LTL,Expedited LTL,South,2,245.07,41,27,47,374.5,301.85,42.82,0.0,0.0,0.0,0.0,24.0,368.67,6
SHP103224,2024-04-11,ORD800051,CR002,FedEx,Ground,South,4,13.57,16,22,19,48.5,446.2,59.18,0.0,0.0,0.0,0.0,0.0,505.38,3
SHP103225,2025-09-01,ORD801550,CR004,XPO LTL,Standard LTL,South,5,254.54,22,19,21,255.0,196.86,26.4,0.0,0.0,0.0,0.0,0.0,223.26,6
SHP103226,2025-11-24,ORD804035,CR002,FedEx,Ground,Midwest,2,6.08,9,23,25,37.5,301.12,50.69,0.0,0.0,0.0,0.0,0.0,351.82,3
SHP103227,2024-03-17,ORD802269,CR002,FedEx,Ground,Northeast,5,4.92,16,25,11,32.0,313.28,33.26,4.95,0.0,0.0,0.0,0.0,351.49,3
SHP103228,2024-04-08,ORD800052,CR002,FedEx,Express Saver,Midwest,4,11.7,7,11,17,12.0,117.84,18.4,4.95,0.0,0.0,0.0,0.0,141.19,3
SHP103229,2024-09-23,ORD802335,CR001,UPS,Ground,Midwest,7,5.17,22,4,25,16.0,140.64,15.16,4.95,0.0,0.0,0.0,0.0,160.75,6
SHP103230,2025-12-04,ORD802450,CR003,USPS,Ground Advantage,South,3,11.49,10,18,16,21.0,136.92,22.95,0.0,0.0,0.0,0.0,0.0,159.87,4
SHP103231,2025-09-26,ORD802630,CR001,UPS,Ground,Northeast,5,9.76,13,18,24,40.5,385.56,58.14,4.95,0.0,0.0,0.0,0.0,448.65,2
SHP103232,2024-08-11,ORD802281,CR001,UPS,Ground,Midwest,6,5.68,19,22,4,12.5,102.75,17.23,0.0,6.75,0.0,12.0,0.0,138.73,4
SHP103233,2025-06-07,ORD801540,CR004,XPO LTL,Standard LTL,Northeast,8,456.71,29,24,32,457.0,459.28,78.91,0.0,0.0,0.0,0.0,0.0,538.19,8
SHP103234,2025-08-06,ORD803198,CR003,USPS,Ground Advantage,Northeast,6,13.38,20,17,13,32.0,251.2,26.73,0.0,0.0,0.0,0.0,0.0,277.93,3
SHP103235,2025-03-21,ORD800392,CR001,UPS,Ground,West,4,13.67,6,19,4,14.0,98.98,10.42,4.95,0.0,0.0,0.0,0.0,114.35,5
SHP103236,2025-05-28,ORD801293,CR001,UPS,Next Day Air,West,7,8.81,14,25,16,40.5,863.46,89.55,4.95,6.75,0.0,0.0,0.0,964.71,6
SHP103237,2025-08-10,ORD800626,CR003,USPS,Ground Advantage,South,4,3.12,9,5,5,3.5,15.71,2.46,0.0,0.0,0.0,0.0,0.0,18.18,5
SHP103238,2024-11-30,ORD800053,CR003,USPS,Ground Advantage,South,2,15.97,6,20,21,18.5,85.29,12.22,0.0,0.0,0.0,0.0,0.0,97.5,5
